airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Indigo,2019-04-24,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,4423
Air India,2019-03-21,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,5642
Jet Airways,2019-04-01,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,5406
Jet Airways,2019-05-18,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,7229
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,19:00:00,560,2.0,In-flight meal not included,10368
Jet Airways,2019-03-01,Banglore,New Delhi,14:05:00,00:45:00,640,1.0,No Info,26890
Jet Airways,2019-06-09,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,10262
Jet Airways,2019-04-06,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,5406
Indigo,2019-03-15,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,8855
Air India,2019-06-12,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,3100
Air India,2019-03-24,Kolkata,Banglore,07:00:00,10:00:00,1620,2.0,No Info,11491
Air India,2019-05-27,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,5228
Air India,2019-06-03,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,6961
Indigo,2019-05-12,Kolkata,Banglore,15:15:00,20:05:00,290,1.0,No Info,5170
Jet Airways,2019-03-27,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,In-flight meal not included,2071
Indigo,2019-03-21,Banglore,New Delhi,00:40:00,03:25:00,165,0.0,No Info,4944
Indigo,2019-04-09,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No Info,7398
Multiple Carriers,2019-06-12,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,11789
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,10368
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,7757
Goair,2019-06-03,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,6976
Indigo,2019-04-03,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Spicejet,2019-04-15,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3919
Air India,2019-03-06,Mumbai,Hyderabad,09:40:00,23:45:00,845,2.0,No Info,22619
Air India,2019-06-12,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,5510
Air Asia,2019-03-09,Kolkata,Banglore,19:35:00,22:05:00,150,0.0,No Info,4384
Air India,2019-06-09,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,6327
Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,12898
Air India,2019-06-24,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,5201
Jet Airways,2019-06-27,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,10262
Indigo,2019-03-01,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,7295
Multiple Carriers,2019-05-27,Delhi,Cochin,09:00:00,21:00:00,720,1.0,In-flight meal not included,7886
Spicejet,2019-06-21,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,1965
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,10:05:00,1055,1.0,No Info,14781
Jet Airways,2019-06-27,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,13764
Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,No Info,14781
Spicejet,2019-05-24,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No Info,8479
Spicejet,2019-05-15,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,2017
Air India,2019-05-24,Delhi,Cochin,23:00:00,19:15:00,1215,1.0,No Info,8582
Jet Airways,2019-06-24,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,10262
Indigo,2019-06-15,Delhi,Cochin,11:55:00,22:30:00,635,1.0,No Info,6442
Indigo,2019-04-06,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4823
Air India,2019-06-01,Delhi,Cochin,13:30:00,23:00:00,570,1.0,No Info,8907
Air India,2019-05-12,Kolkata,Banglore,09:50:00,23:15:00,805,3.0,No Info,14015
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No Info,13941
Indigo,2019-03-03,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No Info,12649
Indigo,2019-05-15,Kolkata,Banglore,17:35:00,22:15:00,280,1.0,No Info,5386
Air India,2019-05-15,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,8669
Air India,2019-05-09,Kolkata,Banglore,10:00:00,20:25:00,625,1.0,No Info,10203
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,7064
Multiple Carriers,2019-06-24,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No Info,12524
Air India,2019-03-27,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,6377
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,08:15:00,1545,1.0,No Info,13941
Jet Airways,2019-06-12,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,6478
Jet Airways,2019-03-12,Banglore,New Delhi,05:50:00,12:20:00,390,1.0,No Info,11297
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,8586
Indigo,2019-06-15,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4077
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,09:20:00,1155,1.0,In-flight meal not included,9663
Indigo,2019-06-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,2227
Multiple Carriers,2019-06-15,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No Info,9646
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,8452
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,19:40:00,345,1.0,In-flight meal not included,11134
Indigo,2019-05-24,Kolkata,Banglore,08:10:00,13:00:00,290,1.0,No Info,5069
Jet Airways,2019-06-15,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,14714
Jet Airways,2019-03-18,Banglore,New Delhi,16:55:00,07:40:00,885,1.0,No Info,13555
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No Info,14388
Jet Airways,2019-03-06,Mumbai,Hyderabad,13:05:00,16:50:00,1665,2.0,No Info,21375
Air India,2019-03-12,Banglore,New Delhi,00:30:00,08:45:00,495,1.0,No Info,13492
Indigo,2019-06-18,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Goair,2019-04-15,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No Info,6195
Air India,2019-05-18,Kolkata,Banglore,08:20:00,18:30:00,610,2.0,No Info,10907
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,16:20:00,1575,1.0,In-flight meal not included,10844
Air India,2019-05-15,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,10493
Jet Airways,2019-05-27,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,3502
Air India,2019-03-06,Delhi,Cochin,17:15:00,09:25:00,970,2.0,No Info,9417
Multiple Carriers,2019-06-06,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No Info,8266
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,8452
Jet Airways,2019-03-06,Banglore,New Delhi,07:00:00,21:20:00,860,1.0,No Info,16736
Spicejet,2019-06-24,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3859
Air India,2019-05-27,Delhi,Cochin,05:15:00,19:15:00,2280,3.0,No Info,10493
Multiple Carriers,2019-05-18,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,7564
Jet Airways,2019-05-09,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,12373
Air Asia,2019-05-24,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No Info,5192
Indigo,2019-06-24,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,2754
Jet Airways,2019-05-24,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,15078
Indigo,2019-03-24,Kolkata,Banglore,15:10:00,17:45:00,155,0.0,No Info,7615
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,In-flight meal not included,8586
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,13067
Air India,2019-05-24,Kolkata,Banglore,09:25:00,11:10:00,1545,1.0,No Info,8891
Air India,2019-06-06,Delhi,Cochin,20:00:00,19:15:00,1395,2.0,No Info,11596
Indigo,2019-04-24,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,5241
Multiple Carriers,2019-03-06,Delhi,Cochin,17:30:00,01:35:00,485,1.0,No Info,17057
Spicejet,2019-06-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,2017
Indigo,2019-03-21,Banglore,New Delhi,19:35:00,00:35:00,300,1.0,No Info,6575
Jet Airways,2019-03-27,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,No Info,8040
Indigo,2019-06-03,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4823
Jet Airways,2019-05-01,Kolkata,Banglore,20:25:00,22:05:00,1540,1.0,No Info,14151
Air India,2019-03-27,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,2050
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,07:40:00,525,1.0,In-flight meal not included,11087
Indigo,2019-06-03,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,7514
Jet Airways,2019-05-09,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,2759
Indigo,2019-03-06,Delhi,Cochin,06:40:00,13:20:00,400,1.0,No Info,14871
Multiple Carriers,2019-05-18,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No Info,13727
Jet Airways,2019-06-12,Delhi,Cochin,12:15:00,12:35:00,1460,2.0,No Info,14300
Jet Airways,2019-03-27,Delhi,Cochin,16:00:00,19:45:00,1665,1.0,No Info,12032
Jet Airways,2019-06-27,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,13014
Air India,2019-06-12,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,11732
Air India,2019-05-15,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,15532
Vistara,2019-06-09,Kolkata,Banglore,07:10:00,10:45:00,1655,1.0,No Info,9397
Indigo,2019-03-09,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,6144
Spicejet,2019-03-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,6460
Indigo,2019-03-09,Delhi,Cochin,18:35:00,01:35:00,420,1.0,No Info,12351
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,10844
Jet Airways,2019-03-12,Banglore,New Delhi,21:25:00,10:25:00,780,1.0,No Info,13817
Jet Airways,2019-05-15,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,10844
Air Asia,2019-06-06,Delhi,Cochin,07:55:00,22:25:00,870,1.0,No Info,8759
Air India,2019-06-01,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,7480
Spicejet,2019-04-03,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,3873
Vistara,2019-06-09,Kolkata,Banglore,17:00:00,18:50:00,1550,1.0,No Info,9135
Jet Airways,2019-06-27,Delhi,Cochin,12:15:00,12:35:00,1460,2.0,No Info,14300
Spicejet,2019-06-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Jet Airways,2019-05-24,Delhi,Cochin,23:05:00,19:00:00,1195,2.0,No Info,15129
Jet Airways,2019-05-12,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Spicejet,2019-04-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,4174
Air India,2019-06-12,Delhi,Cochin,07:10:00,07:40:00,1470,2.0,No Info,12488
Indigo,2019-04-03,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,4077
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No Info,13731
Indigo,2019-05-15,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,6442
Air Asia,2019-04-06,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,3807
Spicejet,2019-05-21,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,1965
Indigo,2019-06-03,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Indigo,2019-05-27,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Air India,2019-06-09,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,5228
Multiple Carriers,2019-05-18,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No Info,8476
Indigo,2019-06-21,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3597
Multiple Carriers,2019-05-18,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,8073
Jet Airways,2019-05-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,7229
Air India,2019-06-09,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,7690
Indigo,2019-05-24,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,4804
Air India,2019-05-21,Kolkata,Banglore,14:30:00,23:15:00,525,2.0,No Info,15107
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,19:45:00,1475,2.0,No Info,10976
Goair,2019-04-21,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No Info,6591
Jet Airways,2019-04-09,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,No Info,11822
Indigo,2019-04-12,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,4423
Vistara,2019-05-01,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,8452
Indigo,2019-06-27,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,6442
Air India,2019-03-15,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Jet Airways,2019-05-12,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,In-flight meal not included,10703
Indigo,2019-05-09,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No Info,7605
Indigo,2019-04-09,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,4174
Jet Airways,2019-05-27,Delhi,Cochin,10:00:00,12:35:00,1595,1.0,In-flight meal not included,12898
Indigo,2019-05-21,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,8745
Air Asia,2019-04-06,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,3807
Indigo,2019-05-12,Kolkata,Banglore,17:35:00,22:15:00,280,1.0,No Info,6669
Indigo,2019-03-21,Delhi,Cochin,07:45:00,13:40:00,355,1.0,No Info,6101
Jet Airways,2019-03-12,Banglore,New Delhi,16:55:00,10:45:00,1070,1.0,No Info,13817
Air India,2019-06-09,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,8996
Jet Airways,2019-05-12,Kolkata,Banglore,20:00:00,10:05:00,845,1.0,No Info,13941
Spicejet,2019-05-03,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,3873
Indigo,2019-05-01,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,4423
Air India,2019-06-15,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,9653
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,20:45:00,855,1.0,No Info,12681
Indigo,2019-04-21,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Indigo,2019-05-15,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Jet Airways,2019-06-01,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Indigo,2019-06-03,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,6104
Air India,2019-03-12,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,4435
Multiple Carriers,2019-03-06,Delhi,Cochin,15:15:00,01:35:00,620,1.0,No Info,15147
Indigo,2019-05-12,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,4804
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,In-flight meal not included,10844
Air India,2019-03-15,Banglore,New Delhi,08:15:00,12:15:00,240,1.0,No Info,5013
Jet Airways,2019-03-27,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,12242
Air India,2019-06-12,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No Info,13381
Indigo,2019-06-15,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,6147
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,No Info,13044
Jet Airways,2019-03-03,Delhi,Cochin,05:25:00,18:50:00,805,2.0,No Info,18799
Jet Airways,2019-06-27,Mumbai,Hyderabad,08:45:00,10:15:00,90,0.0,No Info,8040
Jet Airways,2019-06-06,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,7757
Air India,2019-06-09,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,11542
Vistara,2019-05-27,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,4668
Jet Airways,2019-03-01,Banglore,New Delhi,11:40:00,18:25:00,405,1.0,No Info,26890
Spicejet,2019-03-21,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No Info,7139
Air India,2019-03-06,Mumbai,Hyderabad,19:00:00,09:10:00,850,1.0,No Info,12308
Air Asia,2019-06-24,Delhi,Cochin,16:45:00,06:35:00,830,1.0,No Info,6752
Air India,2019-05-09,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,5228
Indigo,2019-06-15,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Jet Airways,2019-06-15,Delhi,Cochin,18:25:00,12:35:00,1090,2.0,No Info,14237
Air Asia,2019-03-06,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,8627
Indigo,2019-06-24,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,5883
Spicejet,2019-05-09,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,4760
Air India,2019-03-27,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,5957
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,8586
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,15129
Jet Airways,2019-06-01,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-15,Delhi,Cochin,11:35:00,01:30:00,835,3.0,No Info,16294
Multiple Carriers,2019-03-06,Delhi,Cochin,09:45:00,22:20:00,755,1.0,No Info,10276
Jet Airways,2019-06-01,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,10262
Jet Airways,2019-03-21,Banglore,New Delhi,18:40:00,11:25:00,1005,1.0,In-flight meal not included,7832
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,12:25:00,950,1.0,In-flight meal not included,11087
Indigo,2019-04-27,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,4804
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,10:25:00,1050,1.0,1 Long layover,25735
Jet Airways,2019-06-06,Delhi,Cochin,16:00:00,04:25:00,745,1.0,In-flight meal not included,10262
Jet Airways,2019-06-03,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,No Info,13376
Air India,2019-03-12,Mumbai,Hyderabad,09:15:00,09:15:00,1440,1.0,No Info,8065
Jet Airways,2019-05-21,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No Info,13067
Indigo,2019-06-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Jet Airways,2019-03-21,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,12647
Jet Airways,2019-06-03,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,4050
Indigo,2019-06-03,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No Info,6593
Indigo,2019-04-06,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,5046
Jet Airways,2019-06-15,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,10262
Indigo,2019-05-03,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,4804
Jet Airways,2019-03-21,Delhi,Cochin,16:10:00,18:50:00,1600,2.0,In-flight meal not included,8728
Multiple Carriers,2019-05-27,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,10786
Air Asia,2019-06-18,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,3807
Jet Airways,2019-03-09,Banglore,New Delhi,19:55:00,22:35:00,160,0.0,No Info,7229
Indigo,2019-06-27,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No Info,6442
Indigo,2019-05-24,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Multiple Carriers,2019-06-12,Delhi,Cochin,13:05:00,22:30:00,565,1.0,No Info,9646
Jet Airways,2019-06-06,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,11627
Jet Airways,2019-06-27,Delhi,Cochin,06:45:00,12:35:00,1790,2.0,In-flight meal not included,10919
Air India,2019-06-01,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,7480
Air India,2019-03-06,Mumbai,Hyderabad,06:00:00,11:55:00,1795,2.0,No Info,14219
Indigo,2019-04-03,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4823
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,23:35:00,840,1.0,No Info,12121
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,13587
Vistara,2019-05-01,Kolkata,Banglore,17:00:00,18:50:00,1550,1.0,No Info,8610
Multiple Carriers,2019-03-09,Delhi,Cochin,08:40:00,21:00:00,740,1.0,No Info,18228
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,04:45:00,1220,1.0,In-flight meal not included,10031
Jet Airways,2019-03-06,Banglore,New Delhi,16:55:00,09:30:00,995,1.0,No Info,17261
Air India,2019-03-27,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,7165
Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,18:50:00,440,1.0,In-flight meal not included,6017
Multiple Carriers,2019-06-15,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,6795
Indigo,2019-05-21,Kolkata,Banglore,16:35:00,22:15:00,340,1.0,No Info,5268
Multiple Carriers,2019-05-21,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,9627
Indigo,2019-03-21,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,6426
Indigo,2019-05-12,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3597
Air India,2019-03-18,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,2050
Jet Airways,2019-04-09,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4544
Jet Airways,2019-05-15,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995
Indigo,2019-06-01,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Air India,2019-03-06,Delhi,Cochin,07:00:00,07:40:00,1480,1.0,No Info,15407
Indigo,2019-04-24,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Indigo,2019-06-12,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,4804
Jet Airways,2019-05-21,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,12898
Vistara,2019-04-27,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,5403
Air India,2019-05-18,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,7171
Air India,2019-03-15,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,5170
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,19:00:00,560,2.0,In-flight meal not included,10368
Jet Airways,2019-03-01,Banglore,New Delhi,11:40:00,07:40:00,1200,1.0,No Info,22270
Air India,2019-05-21,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,12:00:00,960,1.0,In-flight meal not included,9663
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,18:50:00,995,1.0,No Info,12242
Indigo,2019-04-27,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,6442
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,12384
Air India,2019-03-03,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,10283
Indigo,2019-06-06,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,3943
Spicejet,2019-05-12,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,2175
Jet Airways,2019-06-24,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,10262
Air India,2019-05-01,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No Info,13227
Goair,2019-05-09,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,5842
Spicejet,2019-05-01,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,3873
Jet Airways,2019-03-06,Delhi,Cochin,05:25:00,19:45:00,2300,2.0,In-flight meal not included,16389
Jet Airways,2019-06-09,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4050
Air India,2019-05-15,Kolkata,Banglore,20:30:00,20:25:00,1435,1.0,No Info,10203
Multiple Carriers,2019-05-21,Delhi,Cochin,07:00:00,19:00:00,720,1.0,No Info,10197
Goair,2019-04-01,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,5171
Jet Airways,2019-06-06,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,10262
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,21:20:00,1435,1.0,No Info,17471
Multiple Carriers,2019-06-06,Delhi,Cochin,10:35:00,19:00:00,505,1.0,No Info,10877
Air India,2019-03-21,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,8236
Indigo,2019-05-01,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,4804
Indigo,2019-04-01,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4823
Air Asia,2019-06-21,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,3807
Vistara,2019-03-24,Banglore,New Delhi,11:30:00,14:10:00,160,0.0,No Info,5403
Goair,2019-05-24,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,3419
Air India,2019-04-21,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,5438
Jet Airways,2019-06-24,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,10262
